toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1413.01,119700084,,22h13m00.76s,333.2531710,+37d37m39.27s,37.6275740,37.3200000,-38.1960000,2458741.0898440,6.1166880,0.5326220,1631.6607670,3.7185690,149.0794830,891.1980590,10.1188000,115.4170000,5427.0000000,4.5146100,0.8901090,2019-11-06 20:55:18,2019-12-17 10:00:02
1414.01,125442121,,23h26m19.13s,351.5797210,+38d33m10.58s,38.5529400,3.1640000,-8.1730000,2458739.3322750,3.0196300,3.6045500,13178.0859380,18.7642310,2558.8906250,1813.9807130,11.0290000,460.9510000,7128.0000000,4.2376800,1.5881500,2019-11-06 20:55:18,2019-12-17 10:00:02
1415.01,148782377,,14h36m08.89s,219.0370470,+42d22m42.45s,42.3784580,-59.9350000,42.4820000,2458933.1777940,14.4193580,5.1635710,1090.1001770,4.7835830,186.8992160,943.0215540,8.3981600,112.1520000,6383.0000000,4.2451800,1.4104800,2019-11-06 20:55:18,2020-05-07 10:00:02
1416.01,158025009,,14h27m41.64s,216.9234890,+41d57m10.75s,41.9529860,-92.3380000,-101.2470000,2458928.8117540,1.0696060,1.4765880,460.5207910,1.7707560,945.9605570,1414.4513240,9.0739000,55.0135000,4946.0000000,4.5383400,0.8018730,2019-11-06 20:55:18,2020-05-19 12:00:22
1417.01,164173105,,22h23m18.07s,335.8253030,+35d02m05.71s,35.0349200,10.6850000,-18.4960000,2458739.2866210,3.0726410,2.2295810,10682.5458980,19.7277370,2446.8872070,1793.7967530,8.5101700,151.5280000,7164.0000000,4.2566100,1.5583100,2019-11-06 20:55:18,2020-01-01 12:00:17
1418.01,224600500,FP,16h59m50.06s,254.9585790,+58d27m45.48s,58.4626330,-10.0130000,11.0180000,2458683.6815580,0.6763240,2.6198980,19.6341860,1.5197780,107454.9702320,4617.7070400,6.7675400,161.0670000,8475.0000000,3.8222800,2.9486500,2019-11-06 20:55:18,2020-04-17 12:00:27
1419.01,311035838,KP,13h44m22.56s,206.0940140,+48d01m42.83s,48.0285650,-19.7460000,-24.0080000,2458739.4508060,2.8997330,2.0497970,12899.9863280,9.6517370,307.1305540,1067.7031250,10.7164000,134.5540000,5224.0000000,4.5580100,0.8217210,2019-11-06 20:55:18,2019-12-17 10:00:02
142.01,425934411,,00h18m25.41s,4.6058600,-62d50m52.35s,-62.8478750,6.1100000,5.1800000,2458325.4897460,0.8533190,1.1397720,27850.1191410,21.8012290,516.9766850,1216.1510010,14.7109000,320.2370000,3658.0000000,4.4380000,1.0000000,2018-09-05 18:34:18,2019-12-17 10:00:02
1420.01,321857016,,21h31m46.03s,322.9418090,+66d20m56.42s,66.3490050,45.3260000,32.0420000,2458745.3057860,6.9560620,3.3343330,16352.7158200,12.1808790,136.9571080,872.5009160,11.2287000,201.9180000,5387.0000000,4.4625900,0.9400370,2019-11-06 20:55:18,2019-12-17 10:00:02
1421.01,329277372,FP,22h10m31.29s,332.6303820,+57d16m56.74s,57.2824290,3.3000000,-6.4000000,2458739.7662350,2.8878290,3.7157990,46762.9726560,23.1209870,634.2504270,1279.9262700,10.5080000,597.3340000,5780.0000000,4.4380000,1.0000000,2019-11-06 20:55:18,2020-03-04 12:58:47
1422.01,333473672,,23h36m57.8s,354.2408290,+39d38m21.4s,39.6392790,-67.5470000,-31.0870000,2458745.9210900,12.9984400,3.9450000,930.0000000,3.0896900,87.9801000,853.0000000,10.1308000,155.1410000,5914.0000000,4.4600000,1.0100000,2019-11-06 20:55:19,2020-05-20 16:00:02
1423.01,346418409,,22h58m26.32s,344.6096510,+39d39m31.36s,39.6587120,-79.0500000,-38.0290000,2458740.9617920,2.7556530,3.3967280,2854.4589840,6.4145520,207.2386320,967.6926270,10.9243000,112.3830000,4993.0000000,4.6691800,0.6969450,2019-11-06 20:55:19,2019-12-17 10:00:02
1424.01,418959198,,22h59m37.74s,344.9072670,+36d31m03.6s,36.5176660,3.6390000,5.3590000,2458740.5305180,4.8976470,2.7693610,1251.4886470,4.0125610,95.0446470,796.3457640,10.5152000,86.8203000,4528.9902340,4.4831800,0.7999650,2019-11-06 20:55:19,2019-12-30 12:00:17
1425.01,350132371,,21h56m21.93s,329.0913580,+68d59m52.93s,68.9980350,39.4560000,-35.7540000,2458739.1324460,1.0318530,1.7478300,5818.9702150,18.9554180,6047.6801760,2249.1423340,9.2575500,153.9040000,5810.6000980,4.1300000,1.4943300,2019-11-12 16:59:56,2020-01-23 16:00:01
1426.01,128501004,FP,22h36m08.02s,339.0334200,+37d50m27.75s,37.8410420,-65.6060000,57.6540000,2458739.0012210,0.7899900,1.1530000,5750.0000000,1.9900000,5497.3798830,2398.0000000,9.7695200,129.2840000,5558.0000000,4.4300000,1.1000000,2019-11-12 16:59:56,2020-03-04 12:58:47
1427.01,2041563029,FP,23h06m04.19s,346.5174420,+43d53m55.08s,43.8986330,-2.7990000,-37.6360000,2458747.0097660,12.8075800,3.5960000,27112.6992190,11.4222000,28.4034000,643.0000000,10.0526000,72.6157000,5094.3999020,,0.6300000,2019-11-12 16:59:56,2020-03-04 12:58:47
1428.01,377304435,FP,19h08m12.04s,287.0501610,+55d18m13.29s,55.3036910,-4.7730000,4.5650000,2458691.5606100,11.3562600,6.0470000,2190.0000000,12.9372000,1493.6500000,1731.0000000,10.8475000,504.9760000,6314.0000000,3.8700000,2.1400000,2019-11-12 16:59:56,2020-05-20 16:00:02
1429.01,138968089,FP,19h40m24.26s,295.1010880,+40d59m12.2s,40.9867230,-2.1940000,6.8890000,2458711.5581050,0.6412560,1.1161080,1029.5347900,4.8412020,10373.5195310,2573.9570310,11.6459000,435.2550000,5854.6499020,4.1262000,1.4729200,2019-11-14 17:07:14,2019-12-17 10:00:02
143.01,25375553,KP,21h55m04.26s,328.7677390,-22d36m45.36s,-22.6126000,12.8850000,-4.3110000,2458325.5825200,2.3108940,3.4223240,6939.3540040,17.6277070,4218.1152340,2055.4143070,9.7748600,298.1090000,6371.0000000,3.9480700,1.9819600,2018-09-05 18:34:18,2019-12-17 10:00:02
1430.01,293954617,,20h02m27.71s,300.6154530,+53d22m38.79s,53.3774420,164.8160000,145.4730000,2458713.0812990,7.4340070,2.7587820,744.7385860,2.2291780,72.5464400,744.3441160,8.3879000,41.1706000,5064.0000000,4.5788700,0.7839900,2019-11-14 17:07:14,2019-12-17 10:00:02
1431.01,375506058,,21h04m48.89s,316.2036920,+55d35m16.88s,55.5880220,11.7370000,23.8690000,2458712.6752930,2.6504400,2.5194510,5680.4121090,16.5860200,5400.9394530,2186.4375000,7.7982400,148.9250000,7400.0000000,4.1100000,1.9365600,2019-11-14 17:07:14,2020-05-26 12:00:24
1432.01,256783784,,21h57m36.43s,329.4017920,+36d19m17.05s,36.3214040,42.5130000,-43.7980000,2458715.3041800,6.1121900,2.1860000,550.0000000,2.1792300,111.5930000,905.0000000,9.4653000,95.1757000,5587.0000000,4.5100000,0.9100000,2019-11-14 17:07:14,2020-05-20 16:00:02
1433.01,13684720,,20h22m09.18s,305.5382570,+36d03m53.22s,36.0647840,44.0410000,49.2860000,2458695.0122070,12.4376070,1.7323230,128446.9062500,19.7399460,3.4869430,348.5226140,12.4647000,67.9631000,3275.0000000,4.7576100,0.4769970,2019-11-14 17:07:15,2019-12-17 10:00:02
1434.01,138588540,,11h45m31.34s,176.3805910,+65d32m28.73s,65.5413140,1.3580000,76.3890000,2458703.4031980,29.8893990,3.6993730,760.5977170,2.0294560,12.0207990,474.9010010,8.0621000,37.7873000,5393.8598630,4.6780200,0.7355110,2019-11-14 17:07:15,2020-03-25 12:00:24
1435.01,153976959,,13h34m09.11s,203.5379460,+67d37m16.43s,67.6212300,89.4290000,-98.3540000,2458683.4191890,0.6859990,0.9280550,200.1955570,1.1598600,2009.3322750,1707.5864260,9.9802000,92.8659000,5142.0000000,4.5462200,0.8235400,2019-11-14 17:07:15,2020-03-25 12:00:24
1436.01,154383539,,14h22m24.52s,215.6021550,+55d20m03.33s,55.3342590,-39.8770000,135.9260000,2458711.9017330,0.8674920,1.2175430,479.1530150,1.7178360,1118.2252200,1474.8643800,11.0906000,131.6010000,5011.2202150,4.6136000,0.7452400,2019-11-14 17:07:15,2020-03-25 12:00:24
1437.01,198356533,,17h04m33.3s,256.1387510,+56d50m33.18s,56.8425490,10.7090000,-20.1990000,2458700.7359620,18.8401430,6.0599890,345.2878720,2.3489590,87.7578660,780.6228640,8.6937800,103.2970000,6093.0000000,4.3220700,1.2224000,2019-11-14 17:07:15,2020-03-25 12:00:24
1438.01,229650439,,18h43m41.71s,280.9237840,+74d56m16.2s,74.9378330,-23.0840000,53.2950000,2458688.7625730,5.1400200,0.7650000,610.0000000,2.8125200,12.5877000,524.0000000,10.3237000,110.5130000,5374.0000000,5.9606500,0.8159240,2019-11-14 17:07:15,2020-01-14 16:00:02
1438.02,229650439,,18h43m41.71s,280.9237840,+74d56m16.2s,74.9378330,-23.0840000,53.2950000,2458689.9213720,9.4271310,1.5593550,661.1343510,2.3192700,64.0980360,721.6571700,10.3237000,110.5130000,5374.0000000,5.9606500,0.8159240,2020-02-21 21:35:16,2020-02-22 12:00:18
1439.01,232982558,,16h07m03.34s,241.7639370,+67d52m39.5s,67.8776400,-0.5870000,-20.6180000,2458703.4784900,27.6430400,5.1950000,380.0000000,3.4342400,39.0924000,696.0000000,9.9867100,230.3060000,5873.0000000,4.0430000,1.6200000,2019-11-14 17:07:15,2020-05-05 16:00:02
144.01,261136679,CP,05h37m11.83s,84.2992800,-80d27m52.57s,-80.4646040,311.1870000,1048.8400000,2458325.5050050,6.2677260,2.9348340,289.6793520,1.7223100,253.4540410,1017.6409300,5.1054000,18.2702000,5950.0000000,4.4380000,1.0000000,2018-09-05 18:34:18,2019-12-17 10:00:02
1440.01,233617847,,18h55m10.69s,283.7945610,+64d31m52.93s,64.5313700,4.7620000,6.8200000,2458683.9649660,15.5168570,5.8578070,924.8798830,3.0800110,67.3934480,730.7589720,9.6010000,226.7696000,5780.0000000,4.4380000,1.0000000,2019-11-14 17:07:15,2019-12-17 10:00:02
1441.01,233951353,,20h21m39.1s,305.4129060,+58d08m26.98s,58.1408280,-24.5620000,-83.2860000,2458695.4144290,22.0957910,5.5731260,485.6346440,2.7804220,66.8052440,729.1592410,9.4847700,141.1330000,5885.0000000,4.2778200,1.2422500,2019-11-14 17:07:15,2019-12-17 10:00:02
1442.01,235683377,,19h09m10.1s,287.2921010,+74d10m27.39s,74.1742760,82.0640000,462.8130000,2458683.4530030,0.4090560,0.6765300,1270.7658690,1.1091030,207.0326390,967.4520260,12.4934000,41.1659000,3328.0000000,4.9161200,0.3087990,2019-11-14 17:07:15,2020-01-27 16:00:01
1443.01,237232044,,19h49m35.68s,297.3986780,+76d08m21.04s,76.1391780,-88.0660000,21.7810000,2458693.2604980,23.5352000,4.7290000,800.0000000,2.8816800,139.3359990,957.0000000,9.9377000,85.8034000,5236.0000000,4.6389800,0.7485790,2019-11-14 17:07:15,2020-01-17 10:00:02
1444.01,258514800,,20h21m53.98s,305.4749250,+70d56m37.34s,70.9437050,46.4020000,-20.6890000,2458711.3703610,0.4702420,1.2860460,190.8057860,1.2809720,5029.0532230,2147.7875980,10.1522000,125.4630000,5466.0000000,4.4862500,0.9249900,2019-11-14 17:07:15,2020-05-09 12:00:26
1445.01,259172391,,19h31m04.26s,292.7677400,+71d29m50.49s,71.4973580,4.7910000,-6.7310000,2458687.5871580,9.8124070,4.6426120,992.0896610,3.7823560,168.3927000,918.7567750,10.6074000,215.2460000,6240.0000000,4.4660700,1.0642200,2019-11-14 17:07:15,2019-12-17 10:00:02
1446.01,294471966,,20h08m00.35s,302.0014570,+51d21m42.47s,51.3617960,9.0930000,-25.9300000,2458689.3659670,6.3171900,2.4104190,681.7857670,2.2243110,108.3192290,822.8035280,10.7502000,133.8630000,5180.0000000,4.5430800,0.8303100,2019-11-14 17:07:15,2019-12-17 10:00:02
1447.01,298073824,,13h25m20.84s,201.3368170,+75d58m57.77s,75.9827130,-7.4860000,-1.6250000,2458684.2965090,1.2293030,4.4741060,106.7034840,4.4323100,10374.4667970,2574.0158690,8.1033000,309.2709000,6906.0000000,4.4380000,4.1204100,2019-11-14 17:07:15,2020-03-25 12:00:24
1448.01,343628284,,21h05m17.76s,316.3240030,+57d46m15.94s,57.7710950,-15.7210000,-64.7790000,2458713.3337400,8.1136750,2.3459350,7360.9985350,3.7907080,5.3486080,387.8644100,13.1717000,73.3345000,3391.0000000,4.8437300,0.3815860,2019-11-14 17:07:15,2019-12-17 10:00:02
1449.01,356158613,,20h02m50.08s,300.7086640,+39d40m06.14s,39.6683710,146.3100000,51.6160000,2458688.3043210,24.7103900,2.6444760,2218.6728520,4.7562180,18.7810170,530.9450070,10.7450000,56.3228000,5780.0000000,4.6475100,0.6043850,2019-11-14 17:07:15,2019-12-17 10:00:02
1449.02,356158613,,20h02m50.08s,300.7086640,+39d40m06.14s,39.6683710,146.3100000,51.6160000,2458683.5865480,2.3689000,1.8519050,696.7760010,1.6245800,428.0517880,1160.0957030,10.7450000,56.3228000,5780.0000000,4.6475100,0.6043850,2019-11-14 17:07:15,2019-12-17 10:00:02
145.01,265612438,,22h12m41.93s,333.1747160,-55d58m43.69s,-55.9788030,-5.8160000,-4.9170000,2458327.0495610,5.1294400,4.8320000,3376.1000980,10.3570000,502.8439940,1319.0000000,11.6789000,438.4210000,5430.7001950,4.4000000,1.6200000,2018-09-05 18:35:00,2019-12-17 10:00:02
1450.01,377293776,,19h07m24.98s,286.8540630,+59d05m11.85s,59.0866250,69.9230000,160.8810000,2458685.3447270,2.0439230,0.8942190,461.9728700,1.0332220,44.9493680,660.3902590,10.0306000,22.4467000,3407.0000000,4.7606000,0.4736030,2019-11-14 17:07:15,2019-12-17 10:00:02
1451.01,417931607,,12h26m05.83s,186.5242820,+61d15m32.14s,61.2589290,-5.7160000,-26.8700000,2458694.3066410,33.0725630,3.4122440,688.6253660,2.7248490,25.3350330,572.2030030,8.9989000,91.9362000,5781.0000000,4.4306800,1.0285200,2019-11-14 17:07:15,2020-03-25 12:00:24
1452.01,420112589,,19h20m41.75s,290.1739740,+73d11m42.39s,73.1951080,7.8300000,-73.9130000,2458691.5239260,11.0640930,1.6267590,3778.8020020,1.8307970,2.0219910,304.1336980,12.2950000,30.5212000,3248.0000000,4.9540700,0.2753640,2019-11-14 17:07:15,2019-12-17 10:00:02
1453.01,198390247,,17h12m53.58s,258.2232700,+57d11m52s,57.1977780,-71.0050000,-0.0240000,2458683.8085400,6.5886800,1.8320000,930.0000000,2.2484800,51.0463000,744.0000000,10.1426000,78.7415000,4920.0000000,4.6400000,0.7100000,2019-11-14 17:11:15,2020-05-20 16:00:02
1453.02,198390247,,17h12m53.58s,258.2232700,+57d11m52s,57.1977780,-71.0050000,-0.0240000,2458685.4821830,4.3132220,1.4112460,294.3754650,1.2112080,113.0108720,831.5719010,10.1426000,78.7415000,4920.0000000,4.6445000,0.7096200,2020-02-21 21:35:16,2020-02-22 12:00:18
1454.01,294179385,,20h03m22.15s,300.8423070,+53d17m39.05s,53.2941810,7.3560000,-13.3670000,2458685.4697400,2.6796200,2.8580000,13260.0000000,13.5774000,914.9950000,1532.0000000,11.1612000,289.3720000,6075.0000000,4.3800000,1.1400000,2019-11-18 17:30:16,2020-05-20 16:00:02
1455.01,387259626,FP,20h34m40.87s,308.6702880,+66d26m25.38s,66.4403840,33.7000000,20.7930000,2458714.3918460,3.6233900,2.5860000,16260.7001950,18.9423010,715.7509770,1440.0000000,10.1543000,245.6920000,6458.7998050,4.3200000,1.3500000,2019-11-21 21:07:37,2020-03-04 12:58:47
1456.01,199376584,CP,20h26m57.87s,306.7411340,+33d44m39.8s,33.7443880,-36.8690000,-14.6510000,2458693.2090000,12.1560100,5.9430000,3630.0000000,7.7006700,216.2170000,1068.0000000,8.0417000,80.6665000,6125.0000000,4.2900000,1.2700000,2019-11-21 21:28:29,2020-05-20 16:00:02
1457.01,176860064,FP,23h39m20.8s,354.8366510,+45d43m11.46s,45.7198510,-4.6000000,-10.7000000,2458766.3593750,6.3755560,2.7849420,2638.4084470,,947.3889770,1545.0000000,7.1145000,41.2482000,6393.0000000,,,2019-12-05 16:42:06,2020-03-04 12:58:47
1458.01,191284318,KP,00h38m17.53s,9.5730340,+42d27m47.15s,42.4630960,-21.5640000,-4.5880000,2458766.8215400,2.7759800,2.9840000,13920.0000000,14.6552000,962.1020000,1551.0000000,10.3740000,226.6370000,6140.0000000,4.3200000,1.2400000,2019-12-05 16:42:06,2020-05-20 16:00:02
1459.01,16920150,,01h17m26.83s,19.3617730,+26d44m45.42s,26.7459510,55.6360000,-51.9740000,2458765.5460210,9.1559340,3.1412020,908.2412720,2.4949090,66.1503980,727.3657840,10.1583000,101.3580000,5219.0000000,4.5571800,0.8220400,2019-12-05 16:42:06,2019-12-17 10:00:02
146.01,355636844,FP,23h53m12.51s,358.3021050,-56d00m48.02s,-56.0133380,72.2000000,-39.6200000,2458330.5561800,6.2963200,2.9380000,480.0000000,,,,10.2410000,,,,,2018-09-05 18:35:00,2020-05-20 16:00:02
1460.01,17005768,FP,01h22m26.55s,20.6106390,+26d55m32.62s,26.9257290,14.4000000,-4.7000000,2458765.2651370,6.8426500,3.3456320,8120.0776370,17.1040190,215.4938200,977.1887210,9.9176000,150.1020000,5766.0000000,4.4380000,1.1282000,2019-12-05 16:42:06,2020-03-04 12:58:47
1461.01,44631965,FP,01h28m56.73s,22.2363940,+35d51m53.47s,35.8648540,31.7440000,9.3270000,2458767.3170170,3.5686780,2.5811180,20121.1855470,20.2503760,876.9639280,1387.9223630,11.3805000,359.9590000,6046.0000000,4.2692900,1.2852900,2019-12-05 16:42:06,2020-03-04 12:58:47
1462.01,188768068,,17h25m23.9s,261.3495850,+52d47m25.7s,52.7904720,-91.0470000,-49.6390000,2458766.0490720,2.1782560,2.2131330,94.4170230,1.2736080,1460.4674070,1576.6770020,5.8961000,27.0498000,5801.8901370,4.2513200,1.2644200,2019-12-05 16:42:06,2020-03-25 12:00:24
1463.01,190998418,KP,00h28m12.94s,7.0539370,+42d03m40.84s,42.0613450,0.9190000,-6.5090000,2458764.8913570,2.8793030,2.7863770,12364.5634770,12.5738760,693.1676640,1308.6674800,12.0401000,367.6580000,5583.0000000,4.3394600,1.1146000,2019-12-05 16:42:06,2019-12-17 10:00:02
1464.01,229944666,,19h13m32.39s,288.3849690,+62d12m11.25s,62.2031240,14.2580000,13.0520000,2458772.6474610,11.3275250,3.1013010,1161.6185300,3.3040040,56.0150180,697.7435910,10.8597000,151.6540000,5290.0000000,4.5328600,0.8548410,2019-12-05 16:42:06,2019-12-17 10:00:02
1465.01,236887394,KP,20h13m31.65s,303.3818700,+65d09m44.39s,65.1623310,12.6360000,58.1700000,2458766.0067140,1.4200350,1.6165570,24055.3750000,12.3923700,580.5863650,1251.9484860,11.8478000,185.6150000,4910.0000000,4.5724800,0.7681080,2019-12-05 16:42:06,2019-12-17 10:00:02
1466.01,237086564,,20h29m35.17s,307.3965320,+61d33m02.61s,61.5507250,71.5230000,67.9700000,2458766.2552490,1.8715290,1.6438890,1110.4198000,2.4916580,233.9362180,997.4568480,11.0278000,86.5783000,4201.0000000,4.5079000,0.7496460,2019-12-05 16:42:06,2019-12-17 10:00:02
1467.01,240968774,,01h16m27.51s,19.1146440,+49d13m59.3s,49.2331380,108.3940000,-149.0590000,2458766.9837650,5.9733840,1.6056980,1373.4112550,1.8270030,18.0791680,525.9135740,10.5977000,37.4418000,3834.0000000,4.7455200,0.4907370,2019-12-05 16:42:06,2019-12-17 10:00:02
1468.01,243185500,,01h06m36.93s,16.6538720,+19d13m29.71s,19.2249190,-41.4650000,-222.6970000,2458766.9281010,15.5319250,1.7593300,3429.5834960,2.3332730,2.1400130,308.4777530,10.8858000,24.7399000,3382.0000000,4.8553200,0.3693060,2019-12-05 16:42:06,2019-12-17 10:00:02
1468.02,243185500,,01h06m36.93s,16.6538720,+19d13m29.71s,19.2249190,-41.4650000,-222.6970000,2458765.6788330,1.8803050,1.0554160,1529.8221440,1.4523510,35.7337800,623.5761720,10.8858000,24.7399000,3382.0000000,4.8553200,0.3693060,2019-12-05 16:42:06,2019-12-17 10:00:02
1469.01,283722336,KP,23h13m20.93s,348.3372030,+57d10m10.65s,57.1696260,2074.5200000,294.9360000,2458765.9544680,3.0930660,0.8590550,271.2376100,1.2885630,192.9196780,950.5257570,4.6278000,6.5312700,4884.2900390,4.5903400,0.7505980,2019-12-05 16:42:06,2019-12-17 10:00:02
1469.02,283722336,KP,23h13m20.93s,348.3372030,+57d10m10.65s,57.1696260,2074.5200000,294.9360000,2458766.1693120,6.7654340,1.6263660,284.1877750,1.4675040,67.9466250,732.2539670,4.6278000,6.5312700,4884.2900390,4.5903400,0.7505980,2019-12-05 16:42:06,2019-12-17 10:00:02
147.01,220435095,,04h54m33.95s,73.6414740,-57d30m48.43s,-57.5134530,5.0010000,22.2360000,2458326.6127000,3.4232100,2.3360000,8290.0000000,32.2452000,955.6190000,1548.0000000,11.8999000,820.0790000,5620.9000000,3.6000000,2.6100000,2018-09-05 18:35:00,2020-05-20 16:00:02
1470.01,284441182,,00h40m21.39s,10.0891430,+61d12m48.19s,61.2133870,48.5760000,-55.6020000,2458766.4687500,2.5271530,1.2701420,1864.1136470,2.1312930,45.3639110,661.9075930,11.4752000,51.9503000,3624.0000000,4.7460700,0.4901200,2019-12-05 16:42:06,2020-01-09 12:00:18
1471.01,306263608,,02h03m37.2s,30.9050060,+21d16m52.78s,21.2813270,158.8240000,107.6750000,2458767.4200440,20.7720240,6.5430880,1400.8758540,4.2827380,81.6178670,766.5951540,8.5725000,67.5478000,5625.5600590,4.4679800,0.9661540,2019-12-05 16:42:06,2020-01-21 16:00:02
1472.01,306955329,,00h56m27.42s,14.1142610,+48d38m15.06s,48.6375170,103.3720000,-13.4290000,2458765.6058350,6.3641030,2.5534930,2514.1733400,4.3075980,110.0041120,825.9846800,10.5508000,121.8400000,5103.0000000,4.5025700,0.8594830,2019-12-05 16:42:06,2019-12-17 10:00:02
1473.01,352413427,,01h02m23.55s,15.5981440,+37d11m07.58s,37.1854390,-9.8760000,-10.1300000,2458769.7844240,5.2552940,3.2747370,557.8937380,2.4933600,299.6257630,1061.1201170,8.2970000,67.6203000,5958.0000000,4.4821700,0.9923450,2019-12-05 16:42:06,2019-12-17 10:00:02
1474.01,427654774,,23h17m09.38s,349.2890720,+70d11m26.07s,70.1905760,136.4490000,129.0940000,2458765.0424800,5.2226210,4.6936290,15867.9921880,3.7216010,2.7908580,329.6508480,14.1431000,83.8106000,3453.0000000,4.9533700,0.2759460,2019-12-05 16:42:06,2020-01-28 10:00:16
1475.01,431514478,,23h48m00.31s,357.0012750,+49d47m25.92s,49.7905330,13.9870000,-0.4140000,2458767.6182860,8.4953520,0.9060550,718.4869380,5.2961700,2555.3061520,1813.3452150,8.7799400,294.2370000,10012.0000000,4.2987600,1.8801600,2019-12-05 16:42:06,2019-12-17 10:00:02
1476.01,432549364,KP,00h01m26.9s,0.3620990,+39d23m01.66s,39.3837950,-9.7710000,-7.6790000,2458765.5338130,1.2175090,2.7312990,6587.4760740,12.1383900,5879.5644530,2233.3461910,10.2242000,268.4300000,6596.0400390,4.2467000,1.4621600,2019-12-05 16:42:06,2019-12-17 10:00:02
1477.01,240681314,KP,00h37m50.1s,9.4587440,+51d17m19.6s,51.2887780,-6.8830000,2.6890000,2458765.6489260,2.7326820,2.2515780,9141.3193360,17.9606300,2530.8859860,1808.9971920,10.6496000,370.2840000,6695.0000000,4.1749400,1.6127100,2019-12-05 19:37:03,2019-12-17 10:00:02
1478.01,409794137,,08h25m44.1s,126.4337430,-13d33m34.37s,-13.5595480,-8.2770000,67.9430000,2458495.9164500,10.1870800,3.5570000,6030.0000000,8.4917100,,,10.2042000,152.8920000,5623.0000000,4.4000000,1.0400000,2019-12-05 19:41:20,2020-05-20 16:00:02
1479.01,421308357,,19h15m16.34s,288.8180980,+57d45m38.05s,57.7605690,-2.1240000,2.5930000,2458685.0321900,16.6835600,2.9270000,2906.2400000,16.0937000,472.7640000,1299.0000000,10.3640000,531.9600000,6423.0000000,3.7400000,2.7100000,2019-12-05 21:41:08,2020-05-08 10:00:05
148.01,393940766,,22h33m16.99s,338.3208030,-38d09m35.38s,-38.1598280,22.3480000,-25.8390000,2458327.3312990,4.8661000,3.2150000,5029.0200200,9.7010600,326.7099910,1184.0000000,11.7835000,395.2570000,5814.2998050,4.3400000,1.2400000,2018-09-05 18:35:00,2019-12-17 10:00:02
1480.01,335483600,,22h10m27.27s,332.6136390,+63d33m01.98s,63.5505500,-0.1810000,-2.6830000,2458742.1404600,3.3540400,2.1410000,10100.0000000,,3877.4100000,2198.0000000,8.7514000,893.0930000,8181.0000000,,,2019-12-05 21:41:09,2020-05-20 16:00:02
